YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W12,9311,0,11,0,,ITH4,59641488,IT,ALL,AZ,1031961
2021-W12,54175,0,0,0,,ITI4,59641488,IT,ALL,AZ,4842550
2021-W12,39601,0,0,0,,ITF3,59641488,IT,ALL,AZ,4705645
2021-W12,3256,0,2,0,,ITF2,59641488,IT,ALL,AZ,259104
2021-W12,5860,0,0,3,,ITH1,59641488,IT,ALL,AZ,432245
2021-W12,54649,0,35341,0,,ITG1,59641488,IT,ALL,COM,4060763
2021-W12,72527,0,63,0,,ITH3,59641488,IT,ALL,AZ,4105614
2021-W12,11740,0,12867,0,,ITF1,59641488,IT,ALL,COM,1101145
2021-W12,1503,0,0,0,,ITF5,59641488,IT,ALL,AZ,472505
2021-W12,20112,0,53,0,,ITC1,59641488,IT,ALL,AZ,3671695
2021-W12,2914,0,1224,0,,ITI3,59641488,IT,ALL,MOD,1284174
2021-W12,11794,0,6413,0,,ITH3,59641488,IT,ALL,MOD,4105614
2021-W12,11354,0,2,0,,ITF4,59641488,IT,ALL,AZ,3323846
2021-W12,1432,0,630,0,,ITC2,59641488,IT,ALL,COM,105478
2021-W12,4352,0,4816,0,,ITC1,59641488,IT,ALL,MOD,3671695
2021-W12,3985,0,1179,0,,ITF3,59641488,IT,ALL,MOD,4705645
2021-W12,3131,0,23,0,,ITI2,59641488,IT,ALL,MOD,740527
2021-W12,477758,0,315,0,278400,IT,59641488,IT,ALL,AZ,50208329
2021-W12,17505,0,34595,0,,ITF4,59641488,IT,ALL,COM,3323846
2021-W12,39576,0,17,0,,ITH5,59641488,IT,ALL,AZ,3768739
2021-W12,3795,0,532,0,,ITF5,59641488,IT,ALL,COM,472505
2021-W12,4662,0,2917,0,,ITH5,59641488,IT,ALL,MOD,3768739
2021-W12,58047,0,19111,0,,ITF3,59641488,IT,ALL,COM,4705645
2021-W12,22757,0,24841,0,,ITI1,59641488,IT,ALL,COM,3144823
2021-W12,363,0,654,0,,ITF5,59641488,IT,ALL,MOD,472505
2021-W12,2009,0,3531,0,,ITH1,59641488,IT,ALL,COM,432245
2021-W12,961,0,1,0,,ITC2,59641488,IT,ALL,AZ,105478
2021-W12,4507,0,0,0,,ITI2,59641488,IT,ALL,AZ,740527
2021-W12,28498,0,4,0,,ITI1,59641488,IT,ALL,AZ,3144823
2021-W12,83007,0,32365,0,333600,IT,59641488,IT,ALL,MOD,50208329
2021-W12,7061,0,10,0,,ITF1,59641488,IT,ALL,AZ,1101145
2021-W12,495,0,776,0,,ITF1,59641488,IT,ALL,MOD,1101145
2021-W12,5179,0,959,0,,ITF6,59641488,IT,ALL,MOD,1590449
2021-W12,25418,0,51628,0,,ITC1,59641488,IT,ALL,COM,3671695
2021-W12,8884,0,17480,0,,ITC3,59641488,IT,ALL,COM,1319939
2021-W12,26881,0,43,0,,ITG1,59641488,IT,ALL,AZ,4060763
2021-W12,120,0,31,0,,ITC2,59641488,IT,ALL,MOD,105478
2021-W12,42090,0,39949,0,,ITH5,59641488,IT,ALL,COM,3768739
2021-W12,7253,0,5362,0,,ITI4,59641488,IT,ALL,MOD,4842550
2021-W12,76867,0,66828,0,,ITC4,59641488,IT,ALL,COM,8401504
2021-W12,2675,0,1300,0,,ITF4,59641488,IT,ALL,MOD,3323846
2021-W12,178,0,201,0,,ITH2,59641488,IT,ALL,MOD,451813
2021-W12,221,0,764,0,,ITH4,59641488,IT,ALL,MOD,1031961
2021-W12,9093,0,10450,0,,ITH4,59641488,IT,ALL,COM,1031961
2021-W12,19120,0,1,0,,ITC3,59641488,IT,ALL,AZ,1319939
2021-W12,91191,0,16,0,,ITC4,59641488,IT,ALL,AZ,8401504
2021-W12,566,0,0,0,,ITH1,59641488,IT,ALL,MOD,432245
2021-W12,6638,0,28,0,,ITH2,59641488,IT,ALL,AZ,451813
2021-W12,11340,0,2645,0,,ITC4,59641488,IT,ALL,MOD,8401504
2021-W12,11795,0,4,15,,ITG2,59641488,IT,ALL,AZ,1393810
2021-W12,55144,0,30782,0,,ITH3,59641488,IT,ALL,COM,4105614
2021-W12,2929,0,1,30,,ITG2,59641488,IT,ALL,MOD,1393810
2021-W12,3772,0,3938,0,,ITH2,59641488,IT,ALL,COM,451813
2021-W12,3710,0,4393,0,,ITF2,59641488,IT,ALL,COM,259104
2021-W12,1873,0,504,0,,ITC3,59641488,IT,ALL,MOD,1319939
2021-W12,19988,0,6129,0,,ITG2,59641488,IT,ALL,COM,1393810
2021-W12,798,0,288,0,,IT,59641488,IT,Age18_24,MOD,4121339
2021-W12,5438,0,4876,0,,IT,59641488,IT,Age18_24,COM,4121339
2021-W12,11444,0,4,0,,IT,59641488,IT,Age18_24,AZ,4121339
2021-W12,6771,0,2864,0,,IT,59641488,IT,Age25_49,MOD,18920355
2021-W12,39149,0,29591,0,,IT,59641488,IT,Age25_49,COM,18920355
2021-W12,146441,0,81,0,,IT,59641488,IT,Age25_49,AZ,18920355
2021-W12,34027,0,16754,0,,IT,59641488,IT,Age50_59,COM,9414195
2021-W12,5987,0,1785,0,,IT,59641488,IT,Age50_59,MOD,9414195
2021-W12,88872,0,54,0,,IT,59641488,IT,Age50_59,AZ,9414195
2021-W12,7483,0,1562,0,,IT,59641488,IT,Age60_69,MOD,7364364
2021-W12,67491,0,36,0,,IT,59641488,IT,Age60_69,AZ,7364364
2021-W12,47119,0,14304,0,,IT,59641488,IT,Age60_69,COM,7364364
2021-W12,146107,0,68,0,,IT,59641488,IT,Age70_79,AZ,5968373
2021-W12,84937,0,8557,0,,IT,59641488,IT,Age70_79,COM,5968373
2021-W12,13559,0,1313,0,,IT,59641488,IT,Age70_79,MOD,5968373
2021-W12,17388,0,72,0,,IT,59641488,IT,Age80+,AZ,4419703
2021-W12,48400,0,24550,0,,IT,59641488,IT,Age80+,MOD,4419703
2021-W12,292705,0,367010,0,,IT,59641488,IT,Age80+,COM,4419703
2021-W12,0,0,0,21114,,IT,59641488,IT,HCW,AZ,0
2021-W12,0,0,0,5062,,IT,59641488,IT,HCW,MOD,0
2021-W12,0,0,0,55617,,IT,59641488,IT,HCW,COM,0
2021-W12,0,0,0,10543,,IT,59641488,IT,LTCF,AZ,0
2021-W12,0,0,0,6730,,IT,59641488,IT,LTCF,MOD,0
2021-W12,0,0,0,34782,,IT,59641488,IT,LTCF,COM,0
2021-W13,73060,0,33531,0,,ITH3,59641488,IT,ALL,COM,4105614
2021-W13,26659,0,14695,0,,ITC3,59641488,IT,ALL,COM,1319939
2021-W13,195,0,285,0,,ITH2,59641488,IT,ALL,MOD,451813
2021-W13,5272,0,7,0,,ITH2,59641488,IT,ALL,AZ,451813
2021-W13,72455,0,15465,0,,ITF3,59641488,IT,ALL,COM,4705645
2021-W13,7467,0,5287,0,,ITI4,59641488,IT,ALL,MOD,4842550
2021-W13,2005,0,701,15,,ITG2,59641488,IT,ALL,MOD,1393810
2021-W13,14224,0,4312,0,,ITH3,59641488,IT,ALL,MOD,4105614
2021-W13,4450,0,3809,0,,ITH2,59641488,IT,ALL,COM,451813
2021-W13,7,0,0,539,,ITH1,59641488,IT,ALL,MOD,432245
2021-W13,12126,0,15,30,,ITG2,59641488,IT,ALL,AZ,1393810
2021-W13,420,0,4,0,,ITH1,59641488,IT,ALL,AZ,432245
2021-W13,14572,0,10853,0,,ITF1,59641488,IT,ALL,COM,1101145
2021-W13,123687,0,52338,0,501600,IT,59641488,IT,ALL,MOD,50208329
2021-W13,8053,0,4627,0,,ITC1,59641488,IT,ALL,MOD,3671695
2021-W13,4220,0,4618,0,,ITH1,59641488,IT,ALL,COM,432245
2021-W13,40357,0,0,0,,ITF3,59641488,IT,ALL,AZ,4705645
2021-W13,4994,0,857,0,,ITC3,59641488,IT,ALL,MOD,1319939
2021-W13,12817,0,14,0,,ITI3,59641488,IT,ALL,AZ,1284174
2021-W13,10364,0,5811,0,,ITI2,59641488,IT,ALL,COM,740527
2021-W13,11010,0,19803,0,,ITF6,59641488,IT,ALL,COM,1590449
2021-W13,50038,0,33188,0,,ITI1,59641488,IT,ALL,COM,3144823
2021-W13,81811,0,72948,0,,ITC4,59641488,IT,ALL,COM,8401504
2021-W13,1159,0,877,0,,ITH4,59641488,IT,ALL,MOD,1031961
2021-W13,3805,0,1934,0,,ITF6,59641488,IT,ALL,MOD,1590449
2021-W13,153,0,39,0,,ITF2,59641488,IT,ALL,MOD,259104
2021-W13,75431,0,26369,0,,ITH5,59641488,IT,ALL,COM,3768739
2021-W13,7819,0,2383,0,,ITF3,59641488,IT,ALL,MOD,4705645
2021-W13,15212,0,3,0,,ITC3,59641488,IT,ALL,AZ,1319939
2021-W13,18444,0,6562,0,,ITH4,59641488,IT,ALL,COM,1031961
2021-W13,7383,0,3552,0,,ITH5,59641488,IT,ALL,MOD,3768739
2021-W13,4863,0,3310,0,,ITF2,59641488,IT,ALL,COM,259104
2021-W13,10643,0,30,0,,ITF6,59641488,IT,ALL,AZ,1590449
2021-W13,14150,0,11685,0,,ITI3,59641488,IT,ALL,COM,1284174
2021-W13,1387,0,2565,0,,ITI2,59641488,IT,ALL,MOD,740527
2021-W13,36592,0,26725,0,,ITG1,59641488,IT,ALL,COM,4060763
2021-W13,51289,0,28,0,,ITC4,59641488,IT,ALL,AZ,8401504
2021-W13,26006,0,31064,0,,ITF4,59641488,IT,ALL,COM,3323846
2021-W13,33473,0,46259,0,,ITC1,59641488,IT,ALL,COM,3671695
2021-W13,4399,0,7,0,,ITF1,59641488,IT,ALL,AZ,1101145
2021-W13,24022,0,16,0,,ITC4,59641488,IT,ALL,MOD,8401504
2021-W13,38789,0,0,0,,ITI4,59641488,IT,ALL,AZ,4842550
2021-W13,32827,0,25,0,,ITH5,59641488,IT,ALL,AZ,3768739
2021-W13,4758,0,1091,0,,ITF4,59641488,IT,ALL,MOD,3323846
2021-W13,10859,0,2249,0,,ITI1,59641488,IT,ALL,MOD,3144823
2021-W13,14795,0,5,0,,ITF4,59641488,IT,ALL,AZ,3323846
2021-W13,108,0,1,0,,ITC2,59641488,IT,ALL,MOD,105478
2021-W13,77430,0,41652,0,,ITI4,59641488,IT,ALL,COM,4842550
2021-W13,26072,0,22,0,,ITC1,59641488,IT,ALL,AZ,3671695
2021-W13,10801,0,11,0,,ITH4,59641488,IT,ALL,AZ,1031961
2021-W13,17485,0,11628,0,,ITG2,59641488,IT,ALL,COM,1393810
2021-W13,47755,0,7,0,,ITI1,59641488,IT,ALL,AZ,3144823
2021-W13,1366,0,1,0,,ITC2,59641488,IT,ALL,AZ,105478
2021-W13,5450,0,971,0,,ITF1,59641488,IT,ALL,MOD,1101145
2021-W13,9150,0,1866,0,,ITF5,59641488,IT,ALL,COM,472505
2021-W13,2530,0,1,0,,ITF2,59641488,IT,ALL,AZ,259104
2021-W13,13213,0,1288,0,,ITG1,59641488,IT,ALL,MOD,4060763
2021-W13,404838,0,324,0,1346400,IT,59641488,IT,ALL,AZ,50208329
2021-W13,1905,0,8,0,,ITI2,59641488,IT,ALL,AZ,740527
2021-W13,2511,0,216,0,,ITC2,59641488,IT,ALL,COM,105478
2021-W13,17004,0,4,0,,ITG1,59641488,IT,ALL,AZ,4060763
2021-W13,664174,0,422057,0,1062360,IT,59641488,IT,ALL,COM,50208329
2021-W13,2395,0,5,0,,ITF5,59641488,IT,ALL,AZ,472505
2021-W13,56064,0,127,0,,ITH3,59641488,IT,ALL,AZ,4105614
2021-W13,1215,0,1668,0,,ITF5,59641488,IT,ALL,MOD,472505
2021-W13,5411,0,2619,0,,ITI3,59641488,IT,ALL,MOD,1284174
2021-W13,1205,0,364,0,,IT,59641488,IT,Age18_24,MOD,4121339
2021-W13,8724,0,3,0,,IT,59641488,IT,Age18_24,AZ,4121339
2021-W13,6796,0,3287,0,,IT,59641488,IT,Age18_24,COM,4121339
2021-W13,9969,0,3131,0,,IT,59641488,IT,Age25_49,MOD,18920355
2021-W13,49244,0,23836,0,,IT,59641488,IT,Age25_49,COM,18920355
2021-W13,83821,0,71,0,,IT,59641488,IT,Age25_49,AZ,18920355
2021-W13,45601,0,15588,0,,IT,59641488,IT,Age50_59,COM,9414195
2021-W13,9663,0,2176,0,,IT,59641488,IT,Age50_59,MOD,9414195
2021-W13,48448,0,38,0,,IT,59641488,IT,Age50_59,AZ,9414195
2021-W13,47814,0,60,0,,IT,59641488,IT,Age60_69,AZ,7364364
2021-W13,13125,0,5317,0,,IT,59641488,IT,Age60_69,MOD,7364364
2021-W13,69805,0,14229,0,,IT,59641488,IT,Age60_69,COM,7364364
2021-W13,196964,0,91,0,,IT,59641488,IT,Age70_79,AZ,5968373
2021-W13,29481,0,9352,0,,IT,59641488,IT,Age70_79,MOD,5968373
2021-W13,132050,0,12797,0,,IT,59641488,IT,Age70_79,COM,5968373
2021-W13,60225,0,31995,0,,IT,59641488,IT,Age80+,MOD,4419703
2021-W13,19044,0,61,0,,IT,59641488,IT,Age80+,AZ,4419703
2021-W13,360137,0,352206,0,,IT,59641488,IT,Age80+,COM,4419703
2021-W13,0,0,0,13951,,IT,59641488,IT,HCW,AZ,0
2021-W13,0,0,0,52282,,IT,59641488,IT,HCW,COM,0
2021-W13,0,0,0,3834,,IT,59641488,IT,HCW,MOD,0
2021-W13,0,0,0,7005,,IT,59641488,IT,LTCF,AZ,0
2021-W13,0,0,0,28644,,IT,59641488,IT,LTCF,COM,0
2021-W13,0,0,0,6392,,IT,59641488,IT,LTCF,MOD,0
2021-W14,473,0,106,0,,ITF5,59641488,IT,ALL,MOD,472505
2021-W14,36419,0,890,0,,ITI3,59641488,IT,ALL,COM,1284174
2021-W14,4739,0,3633,15,,ITG2,59641488,IT,ALL,MOD,1393810
2021-W14,150129,0,85015,0,,ITC4,59641488,IT,ALL,COM,8401504
2021-W14,6956,0,1047,0,,ITC3,59641488,IT,ALL,MOD,1319939
2021-W14,9014,0,86,0,,ITI2,59641488,IT,ALL,AZ,740527
2021-W14,396,0,1,0,,ITC2,59641488,IT,ALL,MOD,105478
2021-W14,38311,0,8880,0,,ITC3,59641488,IT,ALL,COM,1319939
2021-W14,27325,0,24,0,,ITC4,59641488,IT,ALL,AZ,8401504
2021-W14,1023,0,0,0,,ITC2,59641488,IT,ALL,AZ,105478
2021-W14,21622,0,12,30,,ITG2,59641488,IT,ALL,AZ,1393810
2021-W14,82489,0,26908,0,,ITF3,59641488,IT,ALL,COM,4705645
2021-W14,72123,0,43696,0,,ITI4,59641488,IT,ALL,COM,4842550
2021-W14,34326,0,0,0,,ITI4,59641488,IT,ALL,AZ,4842550
2021-W14,3625,0,10,0,,ITH2,59641488,IT,ALL,AZ,451813
2021-W14,422990,0,410,0,7100,IT,59641488,IT,ALL,AZ,50208329
2021-W14,41135,0,10,0,,ITI1,59641488,IT,ALL,AZ,3144823
2021-W14,42516,0,0,0,,ITF3,59641488,IT,ALL,AZ,4705645
2021-W14,464,0,0,0,,ITF2,59641488,IT,ALL,AZ,259104
2021-W14,11197,0,5389,0,,ITI1,59641488,IT,ALL,MOD,3144823
2021-W14,6243,0,3408,0,,ITF6,59641488,IT,ALL,MOD,1590449
2021-W14,5236,0,2379,0,,ITH1,59641488,IT,ALL,COM,432245
2021-W14,2651,0,763,0,,ITH4,59641488,IT,ALL,MOD,1031961
2021-W14,153001,0,57516,0,0,IT,59641488,IT,ALL,MOD,50208329
2021-W14,3910,0,630,0,,ITF5,59641488,IT,ALL,COM,472505
2021-W14,19374,0,6363,0,,ITH4,59641488,IT,ALL,COM,1031961
2021-W14,56070,0,64,0,,ITC1,59641488,IT,ALL,AZ,3671695
2021-W14,19441,0,16464,0,,ITF6,59641488,IT,ALL,COM,1590449
2021-W14,9039,0,3695,0,,ITF3,59641488,IT,ALL,MOD,4705645
2021-W14,3710,0,7,0,,ITF6,59641488,IT,ALL,AZ,1590449
2021-W14,7721,0,5312,0,,ITI4,59641488,IT,ALL,MOD,4842550
2021-W14,12377,0,6332,0,,ITH5,59641488,IT,ALL,MOD,3768739
2021-W14,13,0,149,0,,ITF2,59641488,IT,ALL,MOD,259104
2021-W14,59215,0,44132,0,,ITH3,59641488,IT,ALL,COM,4105614
2021-W14,8238,0,1,0,,ITH1,59641488,IT,ALL,AZ,432245
2021-W14,7345,0,3,0,,ITC3,59641488,IT,ALL,AZ,1319939
2021-W14,5428,0,950,0,,ITF1,59641488,IT,ALL,MOD,1101145
2021-W14,1849,0,217,0,,ITC2,59641488,IT,ALL,COM,105478
2021-W14,49769,0,43614,0,,ITG1,59641488,IT,ALL,COM,4060763
2021-W14,83658,0,25203,0,,ITH5,59641488,IT,ALL,COM,3768739
2021-W14,1714,0,8,0,,ITF1,59641488,IT,ALL,AZ,1101145
2021-W14,66648,0,16722,0,,ITI1,59641488,IT,ALL,COM,3144823
2021-W14,1811,0,0,231,,ITH1,59641488,IT,ALL,MOD,432245
2021-W14,28797,0,17,0,,ITH5,59641488,IT,ALL,AZ,3768739
2021-W14,17521,0,7627,0,,ITI2,59641488,IT,ALL,COM,740527
2021-W14,11307,0,4804,0,,ITC1,59641488,IT,ALL,MOD,3671695
2021-W14,63554,0,23967,0,,ITC1,59641488,IT,ALL,COM,3671695
2021-W14,7059,0,4533,0,,ITH2,59641488,IT,ALL,COM,451813
2021-W14,10200,0,18,0,,ITH4,59641488,IT,ALL,AZ,1031961
2021-W14,54344,0,27658,0,,ITF4,59641488,IT,ALL,COM,3323846
2021-W14,26061,0,12723,0,,ITF1,59641488,IT,ALL,COM,1101145
2021-W14,18563,0,4,0,,ITF4,59641488,IT,ALL,AZ,3323846
2021-W14,19253,0,2569,0,,ITF4,59641488,IT,ALL,MOD,3323846
2021-W14,16418,0,16012,0,,ITG2,59641488,IT,ALL,COM,1393810
2021-W14,11414,0,4,0,,ITG1,59641488,IT,ALL,AZ,4060763
2021-W14,80386,0,116,0,,ITH3,59641488,IT,ALL,AZ,4105614
2021-W14,9463,0,1124,0,,ITF2,59641488,IT,ALL,COM,259104
2021-W14,882991,0,414757,0,1551420,IT,59641488,IT,ALL,COM,50208329
2021-W14,2005,0,16,0,,ITF5,59641488,IT,ALL,AZ,472505
2021-W14,2462,0,746,0,,ITI2,59641488,IT,ALL,MOD,740527
2021-W14,188,0,268,0,,ITH2,59641488,IT,ALL,MOD,451813
2021-W14,8034,0,3068,0,,ITG1,59641488,IT,ALL,MOD,4060763
2021-W14,33775,0,16,0,,ITC4,59641488,IT,ALL,MOD,8401504
2021-W14,4752,0,4517,0,,ITH3,59641488,IT,ALL,MOD,4105614
2021-W14,4186,0,2658,0,,ITI3,59641488,IT,ALL,MOD,1284174
2021-W14,13498,0,10,0,,ITI3,59641488,IT,ALL,AZ,1284174
2021-W14,5400,0,4,0,,IT,59641488,IT,Age18_24,AZ,4121339
2021-W14,1464,0,701,0,,IT,59641488,IT,Age18_24,MOD,4121339
2021-W14,10571,0,3998,0,,IT,59641488,IT,Age18_24,COM,4121339
2021-W14,37783,0,41,0,,IT,59641488,IT,Age25_49,AZ,18920355
2021-W14,79135,0,31084,0,,IT,59641488,IT,Age25_49,COM,18920355
2021-W14,12454,0,6303,0,,IT,59641488,IT,Age25_49,MOD,18920355
2021-W14,12536,0,4137,0,,IT,59641488,IT,Age50_59,MOD,9414195
2021-W14,72376,0,22605,0,,IT,59641488,IT,Age50_59,COM,9414195
2021-W14,22076,0,22,0,,IT,59641488,IT,Age50_59,AZ,9414195
2021-W14,48153,0,21,0,,IT,59641488,IT,Age60_69,AZ,7364364
2021-W14,100808,0,25663,0,,IT,59641488,IT,Age60_69,COM,7364364
2021-W14,18112,0,4425,0,,IT,59641488,IT,Age60_69,MOD,7364364
2021-W14,198319,0,36098,0,,IT,59641488,IT,Age70_79,COM,5968373
2021-W14,295056,0,261,0,,IT,59641488,IT,Age70_79,AZ,5968373
2021-W14,41484,0,5211,0,,IT,59641488,IT,Age70_79,MOD,5968373
2021-W14,66929,0,36734,0,,IT,59641488,IT,Age80+,MOD,4419703
2021-W14,420936,0,295071,0,,IT,59641488,IT,Age80+,COM,4419703
2021-W14,14493,0,61,0,,IT,59641488,IT,Age80+,AZ,4419703
2021-W14,0,0,0,51090,,IT,59641488,IT,HCW,COM,0
2021-W14,0,0,0,5691,,IT,59641488,IT,HCW,MOD,0
2021-W14,0,0,0,5226,,IT,59641488,IT,HCW,AZ,0
2021-W14,0,0,0,6376,,IT,59641488,IT,LTCF,MOD,0
2021-W14,0,0,0,27062,,IT,59641488,IT,LTCF,COM,0
2021-W14,0,0,0,3928,,IT,59641488,IT,LTCF,AZ,0
2021-W15,11013,0,2,0,,ITC3,59641488,IT,ALL,AZ,1319939
2021-W15,16715,0,40,0,,ITH3,59641488,IT,ALL,AZ,4105614
2021-W15,135,0,1,0,,ITC2,59641488,IT,ALL,MOD,105478
2021-W15,1442,0,10,0,,ITH2,59641488,IT,ALL,AZ,451813
2021-W15,1066,0,284,0,,ITF5,59641488,IT,ALL,MOD,472505
2021-W15,39268,0,9165,0,,ITC3,59641488,IT,ALL,COM,1319939
2021-W15,69771,0,32,0,,ITC1,59641488,IT,ALL,AZ,3671695
2021-W15,20485,0,16,0,,ITC4,59641488,IT,ALL,MOD,8401504
2021-W15,14036,0,1891,0,,ITH2,59641488,IT,ALL,COM,451813
2021-W15,15863,0,4,0,,ITI1,59641488,IT,ALL,AZ,3144823
2021-W15,6747,0,8041,0,,ITH5,59641488,IT,ALL,MOD,3768739
2021-W15,27391,0,22,30,,ITG2,59641488,IT,ALL,AZ,1393810
2021-W15,2606,0,14,0,,ITF1,59641488,IT,ALL,AZ,1101145
2021-W15,110800,0,46558,0,0,IT,59641488,IT,ALL,MOD,50208329
2021-W15,4158,0,6954,0,,ITH3,59641488,IT,ALL,MOD,4105614
2021-W15,9307,0,6168,0,,ITF5,59641488,IT,ALL,COM,472505
2021-W15,648993,0,257,0,176300,IT,59641488,IT,ALL,AZ,50208329
2021-W15,65025,0,23164,0,,ITI1,59641488,IT,ALL,COM,3144823
2021-W15,52855,0,22,0,,ITH5,59641488,IT,ALL,AZ,3768739
2021-W15,152577,0,16,0,,ITC4,59641488,IT,ALL,AZ,8401504
2021-W15,36154,0,15,0,,ITG1,59641488,IT,ALL,AZ,4060763
2021-W15,33835,0,9541,0,,ITF6,59641488,IT,ALL,COM,1590449
2021-W15,9831,0,4,0,,ITH1,59641488,IT,ALL,AZ,432245
2021-W15,62309,0,0,0,,ITF3,59641488,IT,ALL,AZ,4705645
2021-W15,3886,0,2312,0,,ITC1,59641488,IT,ALL,MOD,3671695
2021-W15,64097,0,39045,0,,ITH5,59641488,IT,ALL,COM,3768739
2021-W15,26905,0,11716,0,,ITF1,59641488,IT,ALL,COM,1101145
2021-W15,85608,0,24931,0,,ITC1,59641488,IT,ALL,COM,3671695
2021-W15,9814,0,21939,0,,ITG2,59641488,IT,ALL,COM,1393810
2021-W15,1133,0,198,0,,ITH2,59641488,IT,ALL,MOD,451813
2021-W15,57646,0,51640,0,,ITG1,59641488,IT,ALL,COM,4060763
2021-W15,3780,0,118,15,,ITG2,59641488,IT,ALL,MOD,1393810
2021-W15,3625,0,2,0,,ITF5,59641488,IT,ALL,AZ,472505
2021-W15,11782,0,1925,0,,ITH1,59641488,IT,ALL,COM,432245
2021-W15,38155,0,0,0,,ITI4,59641488,IT,ALL,AZ,4842550
2021-W15,1479,0,61,0,,ITI2,59641488,IT,ALL,MOD,740527
2021-W15,18554,0,12,0,,ITI3,59641488,IT,ALL,AZ,1284174
2021-W15,5376,0,3386,0,,ITI1,59641488,IT,ALL,MOD,3144823
2021-W15,5358,0,424,0,,ITF1,59641488,IT,ALL,MOD,1101145
2021-W15,2407,0,615,0,,ITI3,59641488,IT,ALL,MOD,1284174
2021-W15,7817,0,2808,0,,ITG1,59641488,IT,ALL,MOD,4060763
2021-W15,84875,0,61028,0,,ITI4,59641488,IT,ALL,COM,4842550
2021-W15,3078,0,1171,0,,ITH4,59641488,IT,ALL,MOD,1031961
2021-W15,78007,0,55665,0,,ITF3,59641488,IT,ALL,COM,4705645
2021-W15,216,0,0,5,,ITH1,59641488,IT,ALL,MOD,432245
2021-W15,14109,0,1443,0,,ITF4,59641488,IT,ALL,MOD,3323846
2021-W15,9790,0,21,0,,ITF6,59641488,IT,ALL,AZ,1590449
2021-W15,23595,0,8318,0,,ITH4,59641488,IT,ALL,COM,1031961
2021-W15,549,0,2,0,,ITC2,59641488,IT,ALL,AZ,105478
2021-W15,87919,0,23,0,,ITF4,59641488,IT,ALL,AZ,3323846
2021-W15,44674,0,3571,0,,ITI3,59641488,IT,ALL,COM,1284174
2021-W15,8399,0,5681,0,,ITI4,59641488,IT,ALL,MOD,4842550
2021-W15,92791,0,19259,0,,ITF4,59641488,IT,ALL,COM,3323846
2021-W15,1382,0,563,0,,ITF6,59641488,IT,ALL,MOD,1590449
2021-W15,12143,0,10,0,,ITH4,59641488,IT,ALL,AZ,1031961
2021-W15,15334,0,2,0,,ITI2,59641488,IT,ALL,AZ,740527
2021-W15,881959,0,492555,0,1600560,IT,59641488,IT,ALL,COM,50208329
2021-W15,1966,0,3102,0,,ITF2,59641488,IT,ALL,COM,259104
2021-W15,4397,0,4,0,,ITF2,59641488,IT,ALL,AZ,259104
2021-W15,3096,0,283,0,,ITC2,59641488,IT,ALL,COM,105478
2021-W15,68832,0,78262,0,,ITC4,59641488,IT,ALL,COM,8401504
2021-W15,8626,0,1518,0,,ITC3,59641488,IT,ALL,MOD,1319939
2021-W15,117,0,1578,0,,ITF2,59641488,IT,ALL,MOD,259104
2021-W15,11046,0,2404,0,,ITF3,59641488,IT,ALL,MOD,4705645
2021-W15,17079,0,11288,0,,ITI2,59641488,IT,ALL,COM,740527
2021-W15,49721,0,50654,0,,ITH3,59641488,IT,ALL,COM,4105614
2021-W15,964,0,881,0,,IT,59641488,IT,Age18_24,MOD,4121339
2021-W15,13557,0,5124,0,,IT,59641488,IT,Age18_24,COM,4121339
2021-W15,779,0,7,0,,IT,59641488,IT,Age18_24,AZ,4121339
2021-W15,8014,0,5711,0,,IT,59641488,IT,Age25_49,MOD,18920355
2021-W15,97707,0,35845,0,,IT,59641488,IT,Age25_49,COM,18920355
2021-W15,6907,0,23,0,,IT,59641488,IT,Age25_49,AZ,18920355
2021-W15,4435,0,9,0,,IT,59641488,IT,Age50_59,AZ,9414195
2021-W15,92935,0,31644,0,,IT,59641488,IT,Age50_59,COM,9414195
2021-W15,8724,0,3745,0,,IT,59641488,IT,Age50_59,MOD,9414195
2021-W15,151086,0,44202,0,,IT,59641488,IT,Age60_69,COM,7364364
2021-W15,143105,0,41,0,,IT,59641488,IT,Age60_69,AZ,7364364
2021-W15,14346,0,3532,0,,IT,59641488,IT,Age60_69,MOD,7364364
2021-W15,488379,0,135,0,,IT,59641488,IT,Age70_79,AZ,5968373
2021-W15,299620,0,79060,0,,IT,59641488,IT,Age70_79,COM,5968373
2021-W15,37856,0,3752,0,,IT,59641488,IT,Age70_79,MOD,5968373
2021-W15,5386,0,42,0,,IT,59641488,IT,Age80+,AZ,4419703
2021-W15,225887,0,296316,0,,IT,59641488,IT,Age80+,COM,4419703
2021-W15,40874,0,28936,0,,IT,59641488,IT,Age80+,MOD,4419703
2021-W15,0,0,0,1389,,IT,59641488,IT,HCW,AZ,0
2021-W15,0,0,0,3347,,IT,59641488,IT,HCW,MOD,0
2021-W15,0,0,0,37242,,IT,59641488,IT,HCW,COM,0
2021-W15,0,0,0,4899,,IT,59641488,IT,LTCF,MOD,0
2021-W15,0,0,0,1461,,IT,59641488,IT,LTCF,AZ,0
2021-W15,0,0,0,25136,,IT,59641488,IT,LTCF,COM,0
2021-W16,2566,0,4502,0,,ITF2,59641488,IT,ALL,COM,259104
